(3767	32	7938)	(3767	33	5572)	(7938	33	5572)
(3767	32	7938)	(3767	33	5573)	(7938	33	5573)
(11960	32	8413)	(11960	33	16032)	(8413	33	16032)
(11960	32	8413)	(11960	33	16757)	(8413	33	16757)
(11960	32	8413)	(11960	33	9702)	(8413	33	9702)
(11960	32	8413)	(11960	33	14199)	(8413	33	14199)
(11960	32	8413)	(11960	33	8440)	(8413	33	8440)
(11960	32	8413)	(11960	33	16751)	(8413	33	16751)
(697	32	2881)	(697	33	736)	(2881	33	736)
(697	32	2881)	(697	33	6584)	(2881	33	6584)
(697	32	2881)	(697	33	6588)	(2881	33	6588)
(699	32	8580)	(699	33	11004)	(8580	33	11004)
(699	32	8580)	(699	33	287)	(8580	33	287)
(9916	32	13518)	(9916	33	1541)	(13518	33	1541)
(9916	32	13518)	(9916	33	13528)	(13518	33	13528)
(9916	32	13518)	(9916	33	13519)	(13518	33	13519)
(11965	32	11925)	(11965	33	14857)	(11925	33	14857)
(11965	32	11925)	(11965	33	1098)	(11925	33	1098)
(16061	32	15972)	(16061	33	15254)	(15972	33	15254)
(16061	32	15972)	(16061	33	15926)	(15972	33	15926)
(16061	32	15972)	(16061	33	16039)	(15972	33	16039)
(6846	32	12871)	(6846	33	1552)	(12871	33	1552)
(6846	32	12871)	(6846	33	1557)	(12871	33	1557)
(6846	32	12871)	(6846	33	1560)	(12871	33	1560)
(6846	32	12871)	(6846	33	16636)	(12871	33	16636)
(7873	32	5422)	(7873	33	13537)	(5422	33	13537)
(7873	32	5422)	(7873	33	14018)	(5422	33	14018)
(7873	32	5422)	(7873	33	13372)	(5422	33	13372)
(17090	32	17093)	(17090	33	14320)	(17093	33	14320)
(17090	32	17093)	(17090	33	6619)	(17093	33	6619)
(7875	32	5760)	(7875	33	1122)	(5760	33	1122)
(7875	32	5760)	(7875	33	13394)	(5760	33	13394)
(7875	32	5760)	(7875	33	13570)	(5760	33	13570)
(7875	32	5760)	(7875	33	13525)	(5760	33	13525)
(7875	32	5760)	(7875	33	13397)	(5760	33	13397)
(7875	32	5760)	(7875	33	13382)	(5760	33	13382)
(7875	32	5760)	(7875	33	16439)	(5760	33	16439)
(7875	32	5760)	(7875	33	16697)	(5760	33	16697)
(7875	32	5760)	(7875	33	13385)	(5760	33	13385)
(7875	32	5760)	(7875	33	13580)	(5760	33	13580)
(17096	32	17090)	(17096	33	16164)	(17090	33	16164)
(3787	32	5509)	(3787	33	14160)	(5509	33	14160)
(3787	32	5509)	(3787	33	5504)	(5509	33	5504)
(3787	32	5509)	(3787	33	5505)	(5509	33	5505)
(3787	32	5509)	(3787	33	421)	(5509	33	421)
(3787	32	5509)	(3787	33	422)	(5509	33	422)
(7885	32	13362)	(7885	33	17201)	(13362	33	17201)
(7885	32	13362)	(7885	33	13380)	(13362	33	13380)
(7885	32	13362)	(7885	33	17221)	(13362	33	17221)
(7885	32	13362)	(7885	33	17195)	(13362	33	17195)
(7885	32	13362)	(7885	33	14652)	(13362	33	14652)
(4814	32	4653)	(4814	33	13431)	(4653	33	13431)
(4814	32	4653)	(4814	33	7645)	(4653	33	7645)
(4814	32	4653)	(4814	33	7646)	(4653	33	7646)
(3791	32	10259)	(3791	33	17347)	(10259	33	17347)
(3791	32	10259)	(3791	33	16715)	(10259	33	16715)
(3791	32	10259)	(3791	33	17228)	(10259	33	17228)
(3791	32	10259)	(3791	33	17230)	(10259	33	17230)
(11989	32	9060)	(11989	33	12897)	(9060	33	12897)
(11989	32	9060)	(11989	33	1098)	(9060	33	1098)
(11991	32	9525)	(11991	33	1098)	(9525	33	1098)
(11991	32	9525)	(11991	33	13006)	(9525	33	13006)
(11991	32	9525)	(11991	33	14255)	(9525	33	14255)
(6875	32	12375)	(6875	33	12371)	(12375	33	12371)
(6875	32	12375)	(6875	33	12389)	(12375	33	12389)
(6875	32	12375)	(6875	33	16598)	(12375	33	16598)
(6875	32	12375)	(6875	33	16600)	(12375	33	16600)
(6875	32	12375)	(6875	33	12392)	(12375	33	12392)
(11997	32	12016)	(11997	33	12816)	(12016	33	12816)
(11997	32	12016)	(11997	33	10113)	(12016	33	10113)
(11997	32	12016)	(11997	33	10291)	(12016	33	10291)
(11997	32	12016)	(11997	33	1846)	(12016	33	1846)
(11997	32	12016)	(11997	33	12831)	(12016	33	12831)
(12000	32	11267)	(12000	33	15337)	(11267	33	15337)
(12000	32	11267)	(12000	33	14827)	(11267	33	14827)
(12000	32	11267)	(12000	33	14237)	(11267	33	14237)
(12000	32	11267)	(12000	33	12190)	(11267	33	12190)
(2785	32	17322)	(2785	33	14223)	(17322	33	14223)
(2786	32	8867)	(2786	33	12928)	(8867	33	12928)
(2786	32	8867)	(2786	33	1059)	(8867	33	1059)
(2786	32	8867)	(2786	33	13590)	(8867	33	13590)
(2786	32	8867)	(2786	33	10472)	(8867	33	10472)
(2786	32	8867)	(2786	33	13003)	(8867	33	13003)
(7910	32	607)	(7910	33	596)	(607	33	596)
(7910	32	607)	(7910	33	599)	(607	33	599)
(5864	32	11017)	(5864	33	14204)	(11017	33	14204)
(5864	32	11017)	(5864	33	15245)	(11017	33	15245)
(5864	32	11017)	(5864	33	16511)	(11017	33	16511)
(9962	32	10037)	(9962	33	736)	(10037	33	736)
(9962	32	10037)	(9962	33	13509)	(10037	33	13509)
(9962	32	10037)	(9962	33	14278)	(10037	33	14278)
(6891	32	12458)	(6891	33	432)	(12458	33	432)
(6891	32	12458)	(6891	33	13552)	(12458	33	13552)
(6891	32	12458)	(6891	33	12474)	(12458	33	12474)
(6891	32	12458)	(6891	33	14204)	(12458	33	14204)
(6891	32	12458)	(6891	33	12476)	(12458	33	12476)
(6891	32	12458)	(6891	33	12478)	(12458	33	12478)
(6891	32	12458)	(6891	33	16703)	(12458	33	16703)
(12013	32	4162)	(12013	33	16757)	(4162	33	16757)
(12013	32	4162)	(12013	33	14220)	(4162	33	14220)
(1775	32	8031)	(1775	33	13154)	(8031	33	13154)
(2805	32	8872)	(2805	33	14320)	(8872	33	14320)
(2805	32	8872)	(2805	33	15248)	(8872	33	15248)
(2805	32	8872)	(2805	33	931)	(8872	33	931)
(2805	32	8872)	(2805	33	10917)	(8872	33	10917)
(2805	32	8872)	(2805	33	14774)	(8872	33	14774)
(2805	32	8872)	(2805	33	14204)	(8872	33	14204)
(2805	32	8872)	(2805	33	14268)	(8872	33	14268)
(12022	32	8749)	(12022	33	514)	(8749	33	514)
(12022	32	8749)	(12022	33	15090)	(8749	33	15090)
(12022	32	8749)	(12022	33	13445)	(8749	33	13445)
(12022	32	8749)	(12022	33	427)	(8749	33	427)
(12022	32	8749)	(12022	33	11565)	(8749	33	11565)
(5878	32	4198)	(5878	33	1113)	(4198	33	1113)
(5878	32	4198)	(5878	33	16542)	(4198	33	16542)
(5878	32	4198)	(5878	33	287)	(4198	33	287)
(1782	32	11361)	(1782	33	14819)	(11361	33	14819)
(1782	32	11361)	(1782	33	17177)	(11361	33	17177)
(1782	32	11361)	(1782	33	12781)	(11361	33	12781)
(3833	32	7103)	(3833	33	14278)	(7103	33	14278)
(3833	32	7103)	(3833	33	10425)	(7103	33	10425)
(13050	32	9672)	(13050	33	15985)	(9672	33	15985)
(13050	32	9672)	(13050	33	6549)	(9672	33	6549)
(13050	32	9672)	(13050	33	6550)	(9672	33	6550)
(13050	32	9672)	(13050	33	327)	(9672	33	327)
(13050	32	9672)	(13050	33	14793)	(9672	33	14793)
(13050	32	9672)	(13050	33	10361)	(9672	33	10361)
(13050	32	9672)	(13050	33	14204)	(9672	33	14204)
(13050	32	9672)	(13050	33	16430)	(9672	33	16430)
(6906	32	6908)	(6906	33	12336)	(6908	33	12336)
(6906	32	6908)	(6906	33	12333)	(6908	33	12333)
(5882	32	11012)	(5882	33	384)	(11012	33	384)
(5882	32	11012)	(5882	33	11024)	(11012	33	11024)
(5882	32	11012)	(5882	33	11025)	(11012	33	11025)
(5882	32	11012)	(5882	33	17203)	(11012	33	17203)
(5882	32	11012)	(5882	33	11023)	(11012	33	11023)
(3834	32	3889)	(3834	33	10425)	(3889	33	10425)
(13052	32	6565)	(13052	33	384)	(6565	33	384)
(13052	32	6565)	(13052	33	6535)	(6565	33	6535)
(13052	32	6565)	(13052	33	6537)	(6565	33	6537)
(13052	32	6565)	(13052	33	730)	(6565	33	730)
(13052	32	6565)	(13052	33	15354)	(6565	33	15354)
(13052	32	6565)	(13052	33	1019)	(6565	33	1019)
(13052	32	6565)	(13052	33	6539)	(6565	33	6539)
(13052	32	6534)	(13052	33	384)	(6534	33	384)
(13052	32	6534)	(13052	33	6535)	(6534	33	6535)
(13052	32	6534)	(13052	33	6537)	(6534	33	6537)
(13052	32	6534)	(13052	33	730)	(6534	33	730)
(13052	32	6534)	(13052	33	15354)	(6534	33	15354)
(13052	32	6534)	(13052	33	1019)	(6534	33	1019)
(13052	32	6534)	(13052	33	6539)	(6534	33	6539)
(6908	32	10705)	(6908	33	12330)	(10705	33	12330)
(5886	32	10899)	(5886	33	14320)	(10899	33	14320)
(5886	32	10899)	(5886	33	10897)	(10899	33	10897)
(5886	32	10899)	(5886	33	1880)	(10899	33	1880)
(5886	32	10899)	(5886	33	15439)	(10899	33	15439)
(7936	32	7462)	(7936	33	384)	(7462	33	384)
(7936	32	7462)	(7936	33	1122)	(7462	33	1122)
(7936	32	7462)	(7936	33	13587)	(7462	33	13587)
(7936	32	7462)	(7936	33	734)	(7462	33	734)
(1792	32	8005)	(1792	33	13153)	(8005	33	13153)
(1792	32	8005)	(1792	33	14055)	(8005	33	14055)
(1792	32	8005)	(1792	33	15912)	(8005	33	15912)
(7938	32	6920)	(7938	33	13427)	(6920	33	13427)
(7938	32	6920)	(7938	33	12358)	(6920	33	12358)
(7938	32	6920)	(7938	33	13608)	(6920	33	13608)
(7938	32	6920)	(7938	33	14841)	(6920	33	14841)
(7938	32	6920)	(7938	33	1019)	(6920	33	1019)
(7938	32	6920)	(7938	33	16493)	(6920	33	16493)
(7938	32	6920)	(7938	33	13533)	(6920	33	13533)
(7938	32	6920)	(7938	33	13534)	(6920	33	13534)
(13059	32	13064)	(13059	33	7166)	(13064	33	7166)
(12037	32	11020)	(12037	33	14240)	(11020	33	14240)
(12037	32	11020)	(12037	33	17361)	(11020	33	17361)
(12037	32	11020)	(12037	33	13604)	(11020	33	13604)
(12037	32	11020)	(12037	33	12470)	(11020	33	12470)
(12037	32	11020)	(12037	33	11032)	(11020	33	11032)
(12037	32	11020)	(12037	33	14537)	(11020	33	14537)
(12037	32	11020)	(12037	33	11033)	(11020	33	11033)
(12037	32	11020)	(12037	33	14861)	(11020	33	14861)
(12037	32	11020)	(12037	33	11021)	(11020	33	11021)
(12037	32	11020)	(12037	33	11022)	(11020	33	11022)
(7941	32	2556)	(7941	33	13386)	(2556	33	13386)
(7941	32	2556)	(7941	33	14652)	(2556	33	14652)
(7941	32	2556)	(7941	33	13500)	(2556	33	13500)
(13064	32	2409)	(13064	33	14223)	(2409	33	14223)
(13066	32	7133)	(13066	33	8384)	(7133	33	8384)
(13066	32	7133)	(13066	33	14830)	(7133	33	14830)
(13066	32	7133)	(13066	33	7134)	(7133	33	7134)
(13066	32	7133)	(13066	33	14255)	(7133	33	14255)
(13066	32	7133)	(13066	33	10271)	(7133	33	10271)
(9994	32	4443)	(9994	33	1059)	(4443	33	1059)
(5898	32	1988)	(5898	33	11000)	(1988	33	11000)
(7948	32	9952)	(7948	33	16481)	(9952	33	16481)
(7948	32	9952)	(7948	33	10939)	(9952	33	10939)
(7948	32	9952)	(7948	33	17404)	(9952	33	17404)
(7948	32	9952)	(7948	33	13581)	(9952	33	13581)
(7948	32	9952)	(7948	33	10942)	(9952	33	10942)
(7948	32	9952)	(7948	33	17327)	(9952	33	17327)
(5901	32	6220)	(5901	33	1113)	(6220	33	1113)
(5901	32	6220)	(5901	33	17196)	(6220	33	17196)
(5901	32	6220)	(5901	33	14861)	(6220	33	14861)
(17165	32	6614)	(17165	33	12416)	(6614	33	12416)
(17165	32	6614)	(17165	33	15378)	(6614	33	15378)
(17165	32	6614)	(17165	33	6610)	(6614	33	6610)
(17165	32	6614)	(17165	33	6611)	(6614	33	6611)
(17165	32	6614)	(17165	33	6612)	(6614	33	6612)
(17165	32	6614)	(17165	33	1048)	(6614	33	1048)
(17165	32	6614)	(17165	33	6616)	(6614	33	6616)
(5903	32	5362)	(5903	33	1076)	(5362	33	1076)
(5903	32	5362)	(5903	33	1113)	(5362	33	1113)
(5903	32	5362)	(5903	33	14793)	(5362	33	14793)
(5903	32	5362)	(5903	33	14204)	(5362	33	14204)
(5903	32	5362)	(5903	33	15245)	(5362	33	15245)
(5903	32	5362)	(5903	33	16511)	(5362	33	16511)
(1807	32	11610)	(1807	33	736)	(11610	33	736)
(1807	32	11610)	(1807	33	14275)	(11610	33	14275)
(1807	32	11610)	(1807	33	13542)	(11610	33	13542)
(1807	32	11610)	(1807	33	6073)	(11610	33	6073)
(1807	32	11610)	(1807	33	14749)	(11610	33	14749)
(5904	32	5684)	(5904	33	16612)	(5684	33	16612)
(5904	32	5684)	(5904	33	17196)	(5684	33	17196)
(5905	32	13589)	(5905	33	15138)	(13589	33	15138)
(5905	32	13589)	(5905	33	1113)	(13589	33	1113)
(5905	32	13589)	(5905	33	14204)	(13589	33	14204)
(5905	32	13589)	(5905	33	16511)	(13589	33	16511)
(5905	32	13589)	(5905	33	13583)	(13589	33	13583)
(5906	32	10966)	(5906	33	14320)	(10966	33	14320)
(5906	32	10966)	(5906	33	12897)	(10966	33	12897)
(5906	32	10966)	(5906	33	10977)	(10966	33	10977)
(5906	32	10966)	(5906	33	10979)	(10966	33	10979)
(5906	32	10966)	(5906	33	15301)	(10966	33	15301)
(5906	32	10966)	(5906	33	10975)	(10966	33	10975)
(10002	32	13049)	(10002	33	15138)	(13049	33	15138)
(10002	32	13049)	(10002	33	15140)	(13049	33	15140)
(10002	32	13049)	(10002	33	17194)	(13049	33	17194)
(10002	32	13049)	(10002	33	14255)	(13049	33	14255)
(6932	32	13644)	(6932	33	16039)	(13644	33	16039)
(16149	32	5851)	(16149	33	15488)	(5851	33	15488)
(16149	32	5851)	(16149	33	15474)	(5851	33	15474)
(16149	32	5851)	(16149	33	15267)	(5851	33	15267)
(16149	32	5851)	(16149	33	15476)	(5851	33	15476)
(16149	32	5851)	(16149	33	15477)	(5851	33	15477)
(16149	32	5851)	(16149	33	15480)	(5851	33	15480)
(16149	32	5851)	(16149	33	10909)	(5851	33	10909)
(4886	32	11863)	(4886	33	15856)	(11863	33	15856)
(4886	32	11863)	(4886	33	17196)	(11863	33	17196)
(3862	32	2882)	(3862	33	17161)	(2882	33	17161)
(4888	32	4832)	(4888	33	16627)	(4832	33	16627)
(3864	32	9319)	(3864	33	16036)	(9319	33	16036)
(3864	32	9319)	(3864	33	12388)	(9319	33	12388)
(3864	32	9319)	(3864	33	7144)	(9319	33	7144)
(3864	32	9319)	(3864	33	9721)	(9319	33	9721)
(3864	32	7143)	(3864	33	16036)	(7143	33	16036)
(3864	32	7143)	(3864	33	12388)	(7143	33	12388)
(3864	32	7143)	(3864	33	7144)	(7143	33	7144)
(3864	32	7143)	(3864	33	9721)	(7143	33	9721)
(10009	32	10029)	(10009	33	16036)	(10029	33	16036)
(10009	32	10029)	(10009	33	14148)	(10029	33	14148)
(10009	32	10029)	(10009	33	13509)	(10029	33	13509)
(16153	32	8143)	(16153	33	1888)	(8143	33	1888)
(5914	32	9239)	(5914	33	17196)	(9239	33	17196)
(4891	32	4213)	(4891	33	15926)	(4213	33	15926)
(3868	32	10429)	(3868	33	14278)	(10429	33	14278)
(3868	32	10429)	(3868	33	17161)	(10429	33	17161)
(16157	32	6455)	(16157	33	5849)	(6455	33	5849)
(16157	32	6455)	(16157	33	12762)	(6455	33	12762)
(16157	32	6455)	(16157	33	15150)	(6455	33	15150)
(3870	32	7101)	(3870	33	14304)	(7101	33	14304)
(3870	32	7101)	(3870	33	12960)	(7101	33	12960)
(3870	32	7101)	(3870	33	1842)	(7101	33	1842)
(3870	32	7101)	(3870	33	14299)	(7101	33	14299)
(3870	32	7101)	(3870	33	17404)	(7101	33	17404)
(3870	32	7101)	(3870	33	14301)	(7101	33	14301)
(4896	32	7900)	(4896	33	13520)	(7900	33	13520)
(4896	32	7900)	(4896	33	14112)	(7900	33	14112)
(4896	32	7900)	(4896	33	15267)	(7900	33	15267)
(4896	32	7900)	(4896	33	14056)	(7900	33	14056)
(4896	32	7900)	(4896	33	15241)	(7900	33	15241)
(4896	32	7900)	(4896	33	7662)	(7900	33	7662)
(4896	32	7900)	(4896	33	14255)	(7900	33	14255)
(4897	32	8934)	(4897	33	13555)	(8934	33	13555)
(4897	32	8934)	(4897	33	14223)	(8934	33	14223)
(4897	32	8934)	(4897	33	14111)	(8934	33	14111)
(4897	32	8934)	(4897	33	8943)	(8934	33	8943)
(5921	32	10921)	(5921	33	10917)	(10921	33	10917)
(5921	32	10921)	(5921	33	10919)	(10921	33	10919)
(5921	32	10921)	(5921	33	14204)	(10921	33	14204)
(5921	32	10921)	(5921	33	14284)	(10921	33	14284)
(5921	32	10921)	(5921	33	14223)	(10921	33	14223)
(5922	32	10927)	(5922	33	14890)	(10927	33	14890)
(5922	32	10927)	(5922	33	285)	(10927	33	285)
(5922	32	10927)	(5922	33	1310)	(10927	33	1310)
(5924	32	7842)	(5924	33	10936)	(7842	33	10936)
(3876	32	7080)	(3876	33	14278)	(7080	33	14278)
(3876	32	7080)	(3876	33	17161)	(7080	33	17161)
(6951	32	6957)	(6951	33	10948)	(6957	33	10948)
(5932	32	8855)	(5932	33	14016)	(8855	33	14016)
(5932	32	8855)	(5932	33	10929)	(8855	33	10929)
(5932	32	8855)	(5932	33	14857)	(8855	33	14857)
(5932	32	8855)	(5932	33	730)	(8855	33	730)
(5932	32	8855)	(5932	33	15354)	(8855	33	15354)
(5932	32	8855)	(5932	33	14015)	(8855	33	14015)
(6957	32	6914)	(6957	33	15300)	(6914	33	15300)
(6957	32	6914)	(6957	33	12326)	(6914	33	12326)
(6957	32	6914)	(6957	33	16039)	(6914	33	16039)
(6957	32	6914)	(6957	33	14857)	(6914	33	14857)
(6957	32	6914)	(6957	33	14266)	(6914	33	14266)
(6957	32	6914)	(6957	33	15307)	(6914	33	15307)
(5934	32	5924)	(5934	33	16164)	(5924	33	16164)
(3886	32	7112)	(3886	33	7108)	(7112	33	7108)
(3886	32	7112)	(3886	33	17161)	(7112	33	17161)
(3886	32	7112)	(3886	33	9486)	(7112	33	9486)
(12080	32	10955)	(12080	33	14864)	(10955	33	14864)
(12080	32	10955)	(12080	33	16596)	(10955	33	16596)
(12080	32	10955)	(12080	33	16421)	(10955	33	16421)
(12080	32	10955)	(12080	33	11510)	(10955	33	11510)
(12080	32	10955)	(12080	33	16185)	(10955	33	16185)
(12080	32	10955)	(12080	33	11514)	(10955	33	11514)
(12080	32	10955)	(12080	33	11515)	(10955	33	11515)
(12080	32	10955)	(12080	33	14204)	(10955	33	14204)
(12080	32	10955)	(12080	33	13500)	(10955	33	13500)
(12080	32	10955)	(12080	33	13453)	(10955	33	13453)
(12080	32	10955)	(12080	33	16751)	(10955	33	16751)
(7984	32	542)	(7984	33	17159)	(542	33	17159)
(7984	32	542)	(7984	33	14652)	(542	33	14652)
(1840	32	3066)	(1840	33	16757)	(3066	33	16757)
(1840	32	3066)	(1840	33	14278)	(3066	33	14278)
(1840	32	3066)	(1840	33	14760)	(3066	33	14760)
(1840	32	3066)	(1840	33	14255)	(3066	33	14255)
(3889	32	7082)	(3889	33	14278)	(7082	33	14278)
(3889	32	7082)	(3889	33	17161)	(7082	33	17161)
(3891	32	7095)	(3891	33	14278)	(7095	33	14278)
(3891	32	7095)	(3891	33	17161)	(7095	33	17161)
(3891	32	7095)	(3891	33	14255)	(7095	33	14255)
(5942	32	10915)	(5942	33	10932)	(10915	33	10932)
(5942	32	10915)	(5942	33	14890)	(10915	33	14890)
(5942	32	10915)	(5942	33	14204)	(10915	33	14204)
(5942	32	10915)	(5942	33	14861)	(10915	33	14861)
(5942	32	10915)	(5942	33	16511)	(10915	33	16511)
(13112	32	4078)	(13112	33	8929)	(4078	33	8929)
(13112	32	4078)	(13112	33	275)	(4078	33	275)
(13112	32	4078)	(13112	33	9514)	(4078	33	9514)
(6968	32	16168)	(6968	33	16182)	(16168	33	16182)
(6968	32	16168)	(6968	33	16185)	(16168	33	16185)
(6969	32	15951)	(6969	33	16164)	(15951	33	16164)
(4921	32	4871)	(4921	33	16039)	(4871	33	16039)
(4921	32	4871)	(4921	33	520)	(4871	33	520)
(4921	32	4871)	(4921	33	14652)	(4871	33	14652)
(4921	32	4871)	(4921	33	8942)	(4871	33	8942)
(13114	32	1211)	(13114	33	13377)	(1211	33	13377)
(13114	32	1211)	(13114	33	14149)	(1211	33	14149)
(7995	32	7565)	(7995	33	435)	(7565	33	435)
(7995	32	7565)	(7995	33	437)	(7565	33	437)
(7995	32	7565)	(7995	33	14230)	(7565	33	14230)
(7995	32	7565)	(7995	33	438)	(7565	33	438)
(7995	32	7565)	(7995	33	423)	(7565	33	423)
(7995	32	7565)	(7995	33	16634)	(7565	33	16634)
(7995	32	7565)	(7995	33	14892)	(7565	33	14892)
(5947	32	10875)	(5947	33	16709)	(10875	33	16709)
(5947	32	10875)	(5947	33	14204)	(10875	33	14204)
(5947	32	10875)	(5947	33	8941)	(10875	33	8941)
(7999	32	1782)	(7999	33	10277)	(1782	33	10277)
(7999	32	1782)	(7999	33	14684)	(1782	33	14684)
(7999	32	1782)	(7999	33	16430)	(1782	33	16430)
(2882	32	7081)	(2882	33	14278)	(7081	33	14278)
(2882	32	7081)	(2882	33	10425)	(7081	33	10425)
(5956	32	5990)	(5956	33	14019)	(5990	33	14019)
(5956	32	5990)	(5956	33	10938)	(5990	33	10938)
(5956	32	5990)	(5956	33	10941)	(5990	33	10941)
(2892	32	2888)	(2892	33	736)	(2888	33	736)
(2892	32	2888)	(2892	33	11095)	(2888	33	11095)
(2892	32	2888)	(2892	33	6584)	(2888	33	6584)
(2892	32	2888)	(2892	33	6588)	(2888	33	6588)
(2892	32	2888)	(2892	33	14255)	(2888	33	14255)
(3917	32	7036)	(3917	33	16612)	(7036	33	16612)
(3917	32	7036)	(3917	33	7142)	(7036	33	7142)
(13135	32	9453)	(13135	33	15376)	(9453	33	15376)
(13135	32	9453)	(13135	33	15379)	(9453	33	15379)
(13135	32	9453)	(13135	33	16036)	(9453	33	16036)
(13135	32	9453)	(13135	33	14278)	(9453	33	14278)
(13135	32	9453)	(13135	33	14695)	(9453	33	14695)
(13135	32	9453)	(13135	33	15784)	(9453	33	15784)
(13135	32	9453)	(13135	33	13544)	(9453	33	13544)
(13135	32	9453)	(13135	33	9448)	(9453	33	9448)
(13135	32	9453)	(13135	33	17401)	(9453	33	17401)
(13135	32	9453)	(13135	33	9454)	(9453	33	9454)
(13135	32	9453)	(13135	33	9455)	(9453	33	9455)
(2897	32	6033)	(2897	33	14320)	(6033	33	14320)
(2897	32	6033)	(2897	33	15248)	(6033	33	15248)
(2897	32	6033)	(2897	33	931)	(6033	33	931)
(2897	32	6033)	(2897	33	8486)	(6033	33	8486)
(2897	32	6033)	(2897	33	15929)	(6033	33	15929)
(2897	32	6033)	(2897	33	15995)	(6033	33	15995)
(2897	32	6033)	(2897	33	14268)	(6033	33	14268)
(2897	32	6033)	(2897	33	15983)	(6033	33	15983)
(16209	32	16688)	(16209	33	11664)	(16688	33	11664)
(16209	32	16688)	(16209	33	16612)	(16688	33	16612)
(16209	32	16688)	(16209	33	16430)	(16688	33	16430)
(8018	32	424)	(8018	33	14257)	(424	33	14257)
(8018	32	424)	(8018	33	14278)	(424	33	14278)
(8018	32	424)	(8018	33	15926)	(424	33	15926)
(8018	32	424)	(8018	33	17272)	(424	33	17272)
(8018	32	424)	(8018	33	425)	(424	33	425)
(8018	32	424)	(8018	33	14220)	(424	33	14220)
(13140	32	13168)	(13140	33	15801)	(13168	33	15801)
(4949	32	9508)	(4949	33	14052)	(9508	33	14052)
(4949	32	9508)	(4949	33	14740)	(9508	33	14740)
(4949	32	9508)	(4949	33	14762)	(9508	33	14762)
(4949	32	9508)	(4949	33	9515)	(9508	33	9515)
(4949	32	9508)	(4949	33	9517)	(9508	33	9517)
(4949	32	9508)	(4949	33	9519)	(9508	33	9519)
(13143	32	9401)	(13143	33	14320)	(9401	33	14320)
(13143	32	9401)	(13143	33	16164)	(9401	33	16164)
(13143	32	9401)	(13143	33	14509)	(9401	33	14509)
(13143	32	9401)	(13143	33	17214)	(9401	33	17214)
(13143	32	9401)	(13143	33	14510)	(9401	33	14510)
(2908	32	9291)	(2908	33	14148)	(9291	33	14148)
(2908	32	9291)	(2908	33	14841)	(9291	33	14841)
(8029	32	7558)	(8029	33	17159)	(7558	33	17159)
(5983	32	10870)	(5983	33	10868)	(10870	33	10868)
(5983	32	10870)	(5983	33	14857)	(10870	33	14857)
(5984	32	15954)	(5984	33	15283)	(15954	33	15283)
(5984	32	15954)	(5984	33	14841)	(15954	33	14841)
(5984	32	15954)	(5984	33	13580)	(15954	33	13580)
(5984	32	15954)	(5984	33	14861)	(15954	33	14861)
(4961	32	2908)	(4961	33	9033)	(2908	33	9033)
(4961	32	2908)	(4961	33	12139)	(2908	33	12139)
(4961	32	2908)	(4961	33	7742)	(2908	33	7742)
(4964	32	9578)	(4964	33	14057)	(9578	33	14057)
(4964	32	9578)	(4964	33	14059)	(9578	33	14059)
(5989	32	10453)	(5989	33	10451)	(10453	33	10451)
(5989	32	10453)	(5989	33	1113)	(10453	33	1113)
(5989	32	10453)	(5989	33	1115)	(10453	33	1115)
(5989	32	10453)	(5989	33	14204)	(10453	33	14204)
(3946	32	7171)	(3946	33	12337)	(7171	33	12337)
(3946	32	7171)	(3946	33	14866)	(7171	33	14866)
(3946	32	7171)	(3946	33	7587)	(7171	33	7587)
(3946	32	7171)	(3946	33	12319)	(7171	33	12319)
(1898	32	8260)	(1898	33	14866)	(8260	33	14866)
(1898	32	8260)	(1898	33	16086)	(8260	33	16086)
(1898	32	8260)	(1898	33	13542)	(8260	33	13542)
(1898	32	8260)	(1898	33	12935)	(8260	33	12935)
(1898	32	8260)	(1898	33	11095)	(8260	33	11095)
(1898	32	8260)	(1898	33	8263)	(8260	33	8263)
(1898	32	8260)	(1898	33	14056)	(8260	33	14056)
(1898	32	8260)	(1898	33	13528)	(8260	33	13528)
(1898	32	8260)	(1898	33	17401)	(8260	33	17401)
(1898	32	8260)	(1898	33	8361)	(8260	33	8361)
(5996	32	6398)	(5996	33	11491)	(6398	33	11491)
(5996	32	6398)	(5996	33	1113)	(6398	33	1113)
(5996	32	6398)	(5996	33	16667)	(6398	33	16667)
(5996	32	6398)	(5996	33	16493)	(6398	33	16493)
(5996	32	6398)	(5996	33	15326)	(6398	33	15326)
(13165	32	9994)	(13165	33	14848)	(9994	33	14848)
(13165	32	9994)	(13165	33	14534)	(9994	33	14534)
(13165	32	9994)	(13165	33	9399)	(9994	33	9399)
(13168	32	507)	(13168	33	9400)	(507	33	9400)
(13168	32	507)	(13168	33	15438)	(507	33	15438)
(17266	32	17268)	(17266	33	14740)	(17268	33	14740)
(17266	32	17268)	(17266	33	15439)	(17268	33	15439)
(8052	32	1245)	(8052	33	14841)	(1245	33	14841)
(17268	32	7039)	(17268	33	17333)	(7039	33	17333)
(17268	32	7039)	(17268	33	13351)	(7039	33	13351)
(17268	32	7039)	(17268	33	14762)	(7039	33	14762)
(17268	32	7039)	(17268	33	14204)	(7039	33	14204)
(7032	32	15813)	(7032	33	15809)	(15813	33	15809)
(7032	32	15813)	(7032	33	16738)	(15813	33	16738)
(7032	32	15813)	(7032	33	16725)	(15813	33	16725)
